Date,Date/Time,Ride,Zone,Wait Time,Visitor Count
2024-04-20,13,Accelerator,Sci-Fi City,5.0,25
2024-04-20,13,Battlestar Galactica: CYLON,Sci-Fi City,60.0,1419
2024-04-20,13,Battlestar Galactica: HUMAN,Sci-Fi City,20.0,156
2024-04-20,13,Canopy Flyer,The Lost World,39.166666666666664,968
2024-04-20,13,Dino-Soarin,The Lost World,20.0,124
2024-04-20,13,Enchanted Airways,Far Far Away,5.0,81
2024-04-20,13,Jurassic Park Rapids Adventure,The Lost World,23.333333333333332,105
2024-04-20,13,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,215
2024-04-20,13,Magic Potion Spin,Far Far Away,5.0,9
2024-04-20,13,Puss In Boots’ Giant Journey,Far Far Away,14.166666666666666,219
2024-04-20,13,Sesame Street Spaghetti Space Chase,New York,12.5,137
2024-04-20,13,Shrek 4-D Adventure,Far Far Away,20.0,157
2024-04-20,13,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,40.0,1987
2024-04-20,13,Treasure Hunters,Ancient Egypt,50.0,387
2024-04-20,14,Accelerator,Sci-Fi City,9.166666666666666,37
2024-04-20,14,Battlestar Galactica: CYLON,Sci-Fi City,36.666666666666664,1417
2024-04-20,14,Battlestar Galactica: HUMAN,Sci-Fi City,10.0,126
2024-04-20,14,Canopy Flyer,The Lost World,39.166666666666664,369
2024-04-20,14,Dino-Soarin,The Lost World,12.5,401
2024-04-20,14,Enchanted Airways,Far Far Away,10.0,15
2024-04-20,14,Jurassic Park Rapids Adventure,The Lost World,25.833333333333332,208
2024-04-20,14,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,444
2024-04-20,14,Magic Potion Spin,Far Far Away,5.0,21
2024-04-20,14,Puss In Boots’ Giant Journey,Far Far Away,20.0,241
2024-04-20,14,Sesame Street Spaghetti Space Chase,New York,10.0,37
2024-04-20,14,Shrek 4-D Adventure,Far Far Away,20.0,424
2024-04-20,14,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,33.333333333333336,1540
2024-04-20,14,Treasure Hunters,Ancient Egypt,50.0,486
2024-04-20,15,Accelerator,Sci-Fi City,19.583333333333332,242
2024-04-20,15,Battlestar Galactica: CYLON,Sci-Fi City,30.0,207
2024-04-20,15,Battlestar Galactica: HUMAN,Sci-Fi City,6.25,66
2024-04-20,15,Canopy Flyer,The Lost World,45.0,709
2024-04-20,15,Dino-Soarin,The Lost World,12.5,456
2024-04-20,15,Enchanted Airways,Far Far Away,21.25,685
2024-04-20,15,Jurassic Park Rapids Adventure,The Lost World,34.166666666666664,692
2024-04-20,15,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,349
2024-04-20,15,Magic Potion Spin,Far Far Away,5.0,65
2024-04-20,15,Puss In Boots’ Giant Journey,Far Far Away,23.333333333333332,285
2024-04-20,15,Sesame Street Spaghetti Space Chase,New York,8.75,36
2024-04-20,15,Shrek 4-D Adventure,Far Far Away,20.0,588
2024-04-20,15,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,30.0,550
2024-04-20,15,Treasure Hunters,Ancient Egypt,50.0,625
2024-04-20,16,Accelerator,Sci-Fi City,4.166666666666667,34
2024-04-20,16,Battlestar Galactica: CYLON,Sci-Fi City,16.666666666666668,666
2024-04-20,16,Battlestar Galactica: HUMAN,Sci-Fi City,1.6666666666666667,58
2024-04-20,16,Canopy Flyer,The Lost World,15.0,149
2024-04-20,16,Dino-Soarin,The Lost World,8.333333333333334,97
2024-04-20,16,Enchanted Airways,Far Far Away,8.75,126
2024-04-20,16,Jurassic Park Rapids Adventure,The Lost World,25.833333333333332,224
2024-04-20,16,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,372
2024-04-20,16,Magic Potion Spin,Far Far Away,5.0,23
2024-04-20,16,Puss In Boots’ Giant Journey,Far Far Away,20.0,365
2024-04-20,16,Sesame Street Spaghetti Space Chase,New York,5.0,54
2024-04-20,16,Shrek 4-D Adventure,Far Far Away,20.0,457
2024-04-20,16,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,26.666666666666668,318
2024-04-20,16,Treasure Hunters,Ancient Egypt,10.0,60
2024-04-20,17,Accelerator,Sci-Fi City,0.0,55
2024-04-20,17,Battlestar Galactica: CYLON,Sci-Fi City,0.0,78
2024-04-20,17,Battlestar Galactica: HUMAN,Sci-Fi City,0.0,85
2024-04-20,17,Canopy Flyer,The Lost World,0.0,24
2024-04-20,17,Dino-Soarin,The Lost World,0.0,38
2024-04-20,17,Enchanted Airways,Far Far Away,0.9090909090909091,87
2024-04-20,17,Jurassic Park Rapids Adventure,The Lost World,2.727272727272727,21
2024-04-20,17,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,158
2024-04-20,17,Magic Potion Spin,Far Far Away,8.636363636363637,68
2024-04-20,17,Puss In Boots’ Giant Journey,Far Far Away,3.6363636363636362,68
2024-04-20,17,Sesame Street Spaghetti Space Chase,New York,1.8181818181818181,25
2024-04-20,17,Shrek 4-D Adventure,Far Far Away,20.0,628
2024-04-20,17,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,20.0,537
2024-04-20,17,Treasure Hunters,Ancient Egypt,0.0,10
2024-04-20,18,Accelerator,Sci-Fi City,0.0,18
2024-04-20,18,Battlestar Galactica: CYLON,Sci-Fi City,0.0,54
2024-04-20,18,Battlestar Galactica: HUMAN,Sci-Fi City,1.6666666666666667,15
2024-04-20,18,Canopy Flyer,The Lost World,1.6666666666666667,7
2024-04-20,18,Dino-Soarin,The Lost World,1.25,82
2024-04-20,18,Enchanted Airways,Far Far Away,2.0833333333333335,67
2024-04-20,18,Jurassic Park Rapids Adventure,The Lost World,0.0,70
2024-04-20,18,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,214
2024-04-20,18,Magic Potion Spin,Far Far Away,15.0,335
2024-04-20,18,Puss In Boots’ Giant Journey,Far Far Away,2.5,35
2024-04-20,18,Sesame Street Spaghetti Space Chase,New York,5.0,69
2024-04-20,18,Shrek 4-D Adventure,Far Far Away,20.0,457
2024-04-20,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,4.583333333333333,141
2024-04-20,18,Treasure Hunters,Ancient Egypt,0.8333333333333334,65
2024-04-20,19,Accelerator,Sci-Fi City,0.0,21
2024-04-20,19,Battlestar Galactica: CYLON,Sci-Fi City,0.0,109
2024-04-20,19,Battlestar Galactica: HUMAN,Sci-Fi City,0.0,31
2024-04-20,19,Canopy Flyer,The Lost World,0.0,21
2024-04-20,19,Dino-Soarin,The Lost World,0.0,10
2024-04-20,19,Enchanted Airways,Far Far Away,0.0,60
2024-04-20,19,Jurassic Park Rapids Adventure,The Lost World,0.0,14
2024-04-20,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,0.0,84
2024-04-20,19,Magic Potion Spin,Far Far Away,0.0,39
2024-04-20,19,Puss In Boots’ Giant Journey,Far Far Away,0.0,10
2024-04-20,19,Sesame Street Spaghetti Space Chase,New York,0.0,37
2024-04-20,19,Shrek 4-D Adventure,Far Far Away,0.0,102
2024-04-20,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,0.0,33
2024-04-20,19,Treasure Hunters,Ancient Egypt,0.0,9
2024-04-21,10,Accelerator,Sci-Fi City,2.5,57
2024-04-21,10,Battlestar Galactica: CYLON,Sci-Fi City,9.166666666666666,33
2024-04-21,10,Battlestar Galactica: HUMAN,Sci-Fi City,5.0,109
2024-04-21,10,Canopy Flyer,The Lost World,5.0,64
2024-04-21,10,Dino-Soarin,The Lost World,5.0,36
2024-04-21,10,Enchanted Airways,Far Far Away,5.0,112
2024-04-21,10,Jurassic Park Rapids Adventure,The Lost World,5.0,76
2024-04-21,10,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,402
2024-04-21,10,Magic Potion Spin,Far Far Away,5.0,49
2024-04-21,10,Puss In Boots’ Giant Journey,Far Far Away,5.0,14
2024-04-21,10,Sesame Street Spaghetti Space Chase,New York,5.0,28
2024-04-21,10,Shrek 4-D Adventure,Far Far Away,20.0,505
2024-04-21,10,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,99
2024-04-21,10,Treasure Hunters,Ancient Egypt,12.083333333333334,325
2024-04-21,11,Accelerator,Sci-Fi City,6.666666666666667,30
2024-04-21,11,Battlestar Galactica: CYLON,Sci-Fi City,22.5,214
2024-04-21,11,Battlestar Galactica: HUMAN,Sci-Fi City,5.0,150
2024-04-21,11,Canopy Flyer,The Lost World,29.166666666666668,203
2024-04-21,11,Dino-Soarin,The Lost World,5.0,97
2024-04-21,11,Enchanted Airways,Far Far Away,5.0,16
2024-04-21,11,Jurassic Park Rapids Adventure,The Lost World,7.916666666666667,14
2024-04-21,11,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,266
2024-04-21,11,Magic Potion Spin,Far Far Away,5.0,14
2024-04-21,11,Puss In Boots’ Giant Journey,Far Far Away,5.0,11
2024-04-21,11,Sesame Street Spaghetti Space Chase,New York,5.0,68
2024-04-21,11,Shrek 4-D Adventure,Far Far Away,20.0,604
2024-04-21,11,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,13.333333333333334,679
2024-04-21,11,Treasure Hunters,Ancient Egypt,38.333333333333336,368
2024-04-21,12,Accelerator,Sci-Fi City,15.0,107
2024-04-21,12,Battlestar Galactica: CYLON,Sci-Fi City,24.0,217
2024-04-21,12,Battlestar Galactica: HUMAN,Sci-Fi City,5.0,66
2024-04-21,12,Canopy Flyer,The Lost World,42.0,507
2024-04-21,12,Dino-Soarin,The Lost World,5.0,75
2024-04-21,12,Enchanted Airways,Far Far Away,5.0,124
2024-04-21,12,Jurassic Park Rapids Adventure,The Lost World,21.0,326
2024-04-21,12,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,406
2024-04-21,12,Magic Potion Spin,Far Far Away,5.0,40
2024-04-21,12,Puss In Boots’ Giant Journey,Far Far Away,8.0,13
2024-04-21,12,Sesame Street Spaghetti Space Chase,New York,7.0,40
2024-04-21,12,Shrek 4-D Adventure,Far Far Away,20.0,358
2024-04-21,12,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,30.0,276
2024-04-21,12,Treasure Hunters,Ancient Egypt,40.0,1000
2024-04-21,13,Accelerator,Sci-Fi City,17.727272727272727,311
2024-04-21,13,Battlestar Galactica: CYLON,Sci-Fi City,20.0,532
2024-04-21,13,Battlestar Galactica: HUMAN,Sci-Fi City,5.0,25
2024-04-21,13,Canopy Flyer,The Lost World,35.0,573
2024-04-21,13,Dino-Soarin,The Lost World,25.0,467
2024-04-21,13,Enchanted Airways,Far Far Away,5.0,106
2024-04-21,13,Jurassic Park Rapids Adventure,The Lost World,38.18181818181818,1397
2024-04-21,13,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,243
2024-04-21,13,Magic Potion Spin,Far Far Away,5.0,27
2024-04-21,13,Puss In Boots’ Giant Journey,Far Far Away,9.545454545454545,42
2024-04-21,13,Sesame Street Spaghetti Space Chase,New York,5.909090909090909,35
2024-04-21,13,Shrek 4-D Adventure,Far Far Away,20.0,723
2024-04-21,13,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,18.636363636363637,714
2024-04-21,13,Treasure Hunters,Ancient Egypt,42.72727272727273,579
2024-04-21,14,Accelerator,Sci-Fi City,27.083333333333332,205
2024-04-21,14,Battlestar Galactica: CYLON,Sci-Fi City,20.0,414
2024-04-21,14,Battlestar Galactica: HUMAN,Sci-Fi City,5.0,117
2024-04-21,14,Canopy Flyer,The Lost World,38.75,991
2024-04-21,14,Dino-Soarin,The Lost World,25.0,289
2024-04-21,14,Enchanted Airways,Far Far Away,5.0,73
2024-04-21,14,Jurassic Park Rapids Adventure,The Lost World,37.5,1441
2024-04-21,14,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,292
2024-04-21,14,Magic Potion Spin,Far Far Away,5.0,64
2024-04-21,14,Puss In Boots’ Giant Journey,Far Far Away,35.0,514
2024-04-21,14,Sesame Street Spaghetti Space Chase,New York,5.0,33
2024-04-21,14,Shrek 4-D Adventure,Far Far Away,20.0,427
2024-04-21,14,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,148
2024-04-21,14,Treasure Hunters,Ancient Egypt,38.333333333333336,724
2024-04-21,15,Accelerator,Sci-Fi City,20.90909090909091,200
2024-04-21,15,Battlestar Galactica: CYLON,Sci-Fi City,18.636363636363637,691
2024-04-21,15,Battlestar Galactica: HUMAN,Sci-Fi City,5.454545454545454,58
2024-04-21,15,Canopy Flyer,The Lost World,39.09090909090909,835
2024-04-21,15,Dino-Soarin,The Lost World,21.363636363636363,258
2024-04-21,15,Enchanted Airways,Far Far Away,15.0,673
2024-04-21,15,Jurassic Park Rapids Adventure,The Lost World,11.818181818181818,244
2024-04-21,15,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,232
2024-04-21,15,Magic Potion Spin,Far Far Away,5.0,9
2024-04-21,15,Puss In Boots’ Giant Journey,Far Far Away,26.818181818181817,343
2024-04-21,15,Sesame Street Spaghetti Space Chase,New York,5.0,9
2024-04-21,15,Shrek 4-D Adventure,Far Far Away,20.0,522
2024-04-21,15,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,49
2024-04-21,15,Treasure Hunters,Ancient Egypt,33.63636363636363,630
2024-04-21,16,Accelerator,Sci-Fi City,27.5,206
2024-04-21,16,Battlestar Galactica: CYLON,Sci-Fi City,3.3333333333333335,81
2024-04-21,16,Battlestar Galactica: HUMAN,Sci-Fi City,11.25,184
2024-04-21,16,Canopy Flyer,The Lost World,25.0,303
2024-04-21,16,Dino-Soarin,The Lost World,5.0,79
2024-04-21,16,Enchanted Airways,Far Far Away,9.166666666666666,135
2024-04-21,16,Jurassic Park Rapids Adventure,The Lost World,7.083333333333333,50
2024-04-21,16,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,261
2024-04-21,16,Magic Potion Spin,Far Far Away,5.0,62
2024-04-21,16,Puss In Boots’ Giant Journey,Far Far Away,29.583333333333332,313
2024-04-21,16,Sesame Street Spaghetti Space Chase,New York,5.0,66
2024-04-21,16,Shrek 4-D Adventure,Far Far Away,20.0,684
2024-04-21,16,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,144
2024-04-21,16,Treasure Hunters,Ancient Egypt,27.5,161
2024-04-21,17,Accelerator,Sci-Fi City,20.0,317
2024-04-21,17,Battlestar Galactica: CYLON,Sci-Fi City,1.8181818181818181,100
2024-04-21,17,Battlestar Galactica: HUMAN,Sci-Fi City,2.272727272727273,117
2024-04-21,17,Canopy Flyer,The Lost World,14.545454545454545,110
2024-04-21,17,Dino-Soarin,The Lost World,3.6363636363636362,66
2024-04-21,17,Enchanted Airways,Far Far Away,2.272727272727273,60
2024-04-21,17,Jurassic Park Rapids Adventure,The Lost World,4.090909090909091,58
2024-04-21,17,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,357
2024-04-21,17,Magic Potion Spin,Far Far Away,5.0,32
2024-04-21,17,Puss In Boots’ Giant Journey,Far Far Away,15.0,315
2024-04-21,17,Sesame Street Spaghetti Space Chase,New York,5.0,24
2024-04-21,17,Shrek 4-D Adventure,Far Far Away,20.0,237
2024-04-21,17,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,108
2024-04-21,17,Treasure Hunters,Ancient Egypt,16.363636363636363,123
2024-04-21,18,Accelerator,Sci-Fi City,20.0,183
2024-04-21,18,Battlestar Galactica: CYLON,Sci-Fi City,1.6666666666666667,106
2024-04-21,18,Battlestar Galactica: HUMAN,Sci-Fi City,2.5,109
2024-04-21,18,Canopy Flyer,The Lost World,15.0,167
2024-04-21,18,Dino-Soarin,The Lost World,3.3333333333333335,15
2024-04-21,18,Enchanted Airways,Far Far Away,3.75,118
2024-04-21,18,Jurassic Park Rapids Adventure,The Lost World,1.6666666666666667,45
2024-04-21,18,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,475
2024-04-21,18,Magic Potion Spin,Far Far Away,5.0,27
2024-04-21,18,Puss In Boots’ Giant Journey,Far Far Away,2.9166666666666665,93
2024-04-21,18,Sesame Street Spaghetti Space Chase,New York,5.0,65
2024-04-21,18,Shrek 4-D Adventure,Far Far Away,20.0,661
2024-04-21,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,121
2024-04-21,18,Treasure Hunters,Ancient Egypt,15.0,238
2024-04-21,19,Accelerator,Sci-Fi City,11.25,153
2024-04-21,19,Battlestar Galactica: CYLON,Sci-Fi City,5.0,124
2024-04-21,19,Battlestar Galactica: HUMAN,Sci-Fi City,5.0,60
2024-04-21,19,Canopy Flyer,The Lost World,7.5,41
2024-04-21,19,Dino-Soarin,The Lost World,5.0,63
2024-04-21,19,Enchanted Airways,Far Far Away,5.0,84
2024-04-21,19,Jurassic Park Rapids Adventure,The Lost World,5.0,41
2024-04-21,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,449
2024-04-21,19,Magic Potion Spin,Far Far Away,5.0,43
2024-04-21,19,Puss In Boots’ Giant Journey,Far Far Away,5.0,46
2024-04-21,19,Sesame Street Spaghetti Space Chase,New York,5.0,14
2024-04-21,19,Shrek 4-D Adventure,Far Far Away,27.5,310
2024-04-21,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,63
2024-04-21,19,Treasure Hunters,Ancient Egypt,7.5,35
2024-04-22,10,Accelerator,Sci-Fi City,5.0,44
2024-04-22,10,Battlestar Galactica: CYLON,Sci-Fi City,13.636363636363637,445
2024-04-22,10,Battlestar Galactica: HUMAN,Sci-Fi City,5.0,126
2024-04-22,10,Canopy Flyer,The Lost World,6.25,30
2024-04-22,10,Dino-Soarin,The Lost World,5.0,57
2024-04-22,10,Enchanted Airways,Far Far Away,5.0,73
2024-04-22,10,Jurassic Park Rapids Adventure,The Lost World,5.0,60
2024-04-22,10,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,355
2024-04-22,10,Magic Potion Spin,Far Far Away,5.0,18
2024-04-22,10,Puss In Boots’ Giant Journey,Far Far Away,5.0,89
2024-04-22,10,Sesame Street Spaghetti Space Chase,New York,19.545454545454547,203
2024-04-22,10,Shrek 4-D Adventure,Far Far Away,21.818181818181817,259
2024-04-22,10,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,20.0,702
2024-04-22,10,Treasure Hunters,Ancient Egypt,14.090909090909092,129
2024-04-22,11,Accelerator,Sci-Fi City,7.916666666666667,61
2024-04-22,11,Battlestar Galactica: CYLON,Sci-Fi City,14.166666666666666,616
2024-04-22,11,Battlestar Galactica: HUMAN,Sci-Fi City,1.8181818181818181,99
2024-04-22,11,Canopy Flyer,The Lost World,15.0,183
2024-04-22,11,Dino-Soarin,The Lost World,2.5,21
2024-04-22,11,Enchanted Airways,Far Far Away,2.0833333333333335,30
2024-04-22,11,Jurassic Park Rapids Adventure,The Lost World,4.166666666666667,14
2024-04-22,11,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,366
2024-04-22,11,Magic Potion Spin,Far Far Away,5.0,47
2024-04-22,11,Puss In Boots’ Giant Journey,Far Far Away,2.5,55
2024-04-22,11,Sesame Street Spaghetti Space Chase,New York,47.5,1038
2024-04-22,11,Shrek 4-D Adventure,Far Far Away,20.0,216
2024-04-22,11,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,38.333333333333336,1602
2024-04-22,11,Treasure Hunters,Ancient Egypt,17.5,297
2024-04-22,12,Accelerator,Sci-Fi City,2.5,70
2024-04-22,12,Battlestar Galactica: CYLON,Sci-Fi City,41.25,892
2024-04-22,12,Battlestar Galactica: HUMAN,Sci-Fi City,10.0,121
2024-04-22,12,Canopy Flyer,The Lost World,32.5,545
2024-04-22,12,Dino-Soarin,The Lost World,7.5,34
2024-04-22,12,Enchanted Airways,Far Far Away,11.666666666666666,334
2024-04-22,12,Jurassic Park Rapids Adventure,The Lost World,20.833333333333332,495
2024-04-22,12,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,279
2024-04-22,12,Magic Potion Spin,Far Far Away,6.666666666666667,69
2024-04-22,12,Puss In Boots’ Giant Journey,Far Far Away,27.916666666666668,215
2024-04-22,12,Sesame Street Spaghetti Space Chase,New York,23.75,250
2024-04-22,12,Shrek 4-D Adventure,Far Far Away,20.0,429
2024-04-22,12,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,52.22222222222222,1125
2024-04-22,12,Treasure Hunters,Ancient Egypt,28.333333333333332,244
2024-04-22,13,Accelerator,Sci-Fi City,5.416666666666667,34
2024-04-22,13,Battlestar Galactica: CYLON,Sci-Fi City,75.0,3882
2024-04-22,13,Battlestar Galactica: HUMAN,Sci-Fi City,37.0,1600
2024-04-22,13,Canopy Flyer,The Lost World,42.5,537
2024-04-22,13,Dino-Soarin,The Lost World,30.0,477
2024-04-22,13,Enchanted Airways,Far Far Away,20.0,250
2024-04-22,13,Jurassic Park Rapids Adventure,The Lost World,51.666666666666664,1424
2024-04-22,13,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,268
2024-04-22,13,Magic Potion Spin,Far Far Away,15.0,203
2024-04-22,13,Puss In Boots’ Giant Journey,Far Far Away,35.0,1468
2024-04-22,13,Sesame Street Spaghetti Space Chase,New York,8.333333333333334,7
2024-04-22,13,Shrek 4-D Adventure,Far Far Away,20.0,223
2024-04-22,13,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,22.5,543
2024-04-22,13,Treasure Hunters,Ancient Egypt,40.833333333333336,801
2024-04-22,14,Accelerator,Sci-Fi City,8.333333333333334,33
2024-04-22,14,Battlestar Galactica: CYLON,Sci-Fi City,41.666666666666664,1086
2024-04-22,14,Battlestar Galactica: HUMAN,Sci-Fi City,54.166666666666664,2050
2024-04-22,14,Canopy Flyer,The Lost World,49.166666666666664,393
2024-04-22,14,Dino-Soarin,The Lost World,32.916666666666664,1263
2024-04-22,14,Enchanted Airways,Far Far Away,10.416666666666666,538
2024-04-22,14,Jurassic Park Rapids Adventure,The Lost World,55.45454545454545,1235
2024-04-22,14,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,387
2024-04-22,14,Magic Potion Spin,Far Far Away,10.833333333333334,148
2024-04-22,14,Puss In Boots’ Giant Journey,Far Far Away,27.5,183
2024-04-22,14,Sesame Street Spaghetti Space Chase,New York,5.0,51
2024-04-22,14,Shrek 4-D Adventure,Far Far Away,20.0,699
2024-04-22,14,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,88
2024-04-22,14,Treasure Hunters,Ancient Egypt,51.25,618
2024-04-22,15,Accelerator,Sci-Fi City,5.0,65
2024-04-22,15,Battlestar Galactica: CYLON,Sci-Fi City,30.0,286
2024-04-22,15,Battlestar Galactica: HUMAN,Sci-Fi City,46.666666666666664,2130
2024-04-22,15,Canopy Flyer,The Lost World,43.333333333333336,486
2024-04-22,15,Dino-Soarin,The Lost World,30.0,447
2024-04-22,15,Enchanted Airways,Far Far Away,22.083333333333332,400
2024-04-22,15,Jurassic Park Rapids Adventure,The Lost World,38.333333333333336,1128
2024-04-22,15,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,264
2024-04-22,15,Magic Potion Spin,Far Far Away,5.0,46
2024-04-22,15,Puss In Boots’ Giant Journey,Far Far Away,37.5,811
