Date,24h_time,Ride_name,Zone_name,Wait_time,Visitor_count
5/2/24,18,Shrek 4-D Adventure,Far Far Away,20,313
5/2/24,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,25,730
5/2/24,18,Treasure Hunters,Ancient Egypt,32.916666666666664,474
5/2/24,19,Accelerator,Sci-Fi City,1.3636363636363635,62
5/2/24,19,Battlestar Galactica: CYLON,Sci-Fi City,1.3636363636363635,75
5/2/24,19,Battlestar Galactica: HUMAN,Sci-Fi City,1.3636363636363635,46
5/2/24,19,Canopy Flyer,The Lost World,5,25
5/2/24,19,Dino-Soarin,The Lost World,1.3636363636363635,58
5/2/24,19,Enchanted Airways,Far Far Away,2.727272727272727,147
5/2/24,19,Jurassic Park Rapids Adventure,The Lost World,1.3636363636363635,41
5/2/24,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,5.454545454545454,26
5/2/24,19,Magic Potion Spin,Far Far Away,1.3636363636363635,53
5/2/24,19,Puss In Boots’ Giant Journey,Far Far Away,1.3636363636363635,91
5/2/24,19,Revenge of the Mummy,Ancient Egypt,1.3636363636363635,108
5/2/24,19,Sesame Street Spaghetti Space Chase,New York,1.3636363636363635,13
5/2/24,19,Shrek 4-D Adventure,Far Far Away,5.454545454545454,141
5/2/24,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,1.3636363636363635,57
5/2/24,19,Treasure Hunters,Ancient Egypt,1.3636363636363635,23
6/2/24,10,Accelerator,Sci-Fi City,5,12
6/2/24,10,Battlestar Galactica: CYLON,Sci-Fi City,13.75,475
6/2/24,10,Battlestar Galactica: HUMAN,Sci-Fi City,5,100
6/2/24,10,Canopy Flyer,The Lost World,6.666666666666667,35
6/2/24,10,Dino-Soarin,The Lost World,5,48
6/2/24,10,Enchanted Airways,Far Far Away,5,85
6/2/24,10,Jurassic Park Rapids Adventure,The Lost World,6.25,90
6/2/24,10,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,18.333333333333332,225
6/2/24,10,Magic Potion Spin,Far Far Away,5,8
6/2/24,10,Puss In Boots’ Giant Journey,Far Far Away,5,38
6/2/24,10,Revenge of the Mummy,Ancient Egypt,5,21
6/2/24,10,Sesame Street Spaghetti Space Chase,New York,24.583333333333332,91
6/2/24,10,Shrek 4-D Adventure,Far Far Away,20,207
6/2/24,10,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,19.166666666666668,291
6/2/24,10,Treasure Hunters,Ancient Egypt,14.583333333333334,305
6/2/24,11,Accelerator,Sci-Fi City,10,28
6/2/24,11,Battlestar Galactica: CYLON,Sci-Fi City,20.833333333333332,660
6/2/24,11,Battlestar Galactica: HUMAN,Sci-Fi City,5.416666666666667,141
6/2/24,11,Canopy Flyer,The Lost World,30,350
6/2/24,11,Dino-Soarin,The Lost World,7.5,28
6/2/24,11,Enchanted Airways,Far Far Away,7.083333333333333,28
6/2/24,11,Jurassic Park Rapids Adventure,The Lost World,23.333333333333332,325
6/2/24,11,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,113
6/2/24,11,Magic Potion Spin,Far Far Away,5,63
6/2/24,11,Puss In Boots’ Giant Journey,Far Far Away,5,29
6/2/24,11,Revenge of the Mummy,Ancient Egypt,17.5,693
6/2/24,11,Sesame Street Spaghetti Space Chase,New York,63.333333333333336,1842
6/2/24,11,Shrek 4-D Adventure,Far Far Away,20,706
6/2/24,11,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,73.33333333333333,3084
6/2/24,11,Treasure Hunters,Ancient Egypt,30.833333333333332,445
6/2/24,12,Accelerator,Sci-Fi City,18.75,343
6/2/24,12,Battlestar Galactica: CYLON,Sci-Fi City,30,487
6/2/24,12,Battlestar Galactica: HUMAN,Sci-Fi City,14.166666666666666,577
6/2/24,12,Canopy Flyer,The Lost World,30.833333333333332,792
6/2/24,12,Dino-Soarin,The Lost World,10.833333333333334,344
6/2/24,12,Enchanted Airways,Far Far Away,5.416666666666667,28
6/2/24,12,Jurassic Park Rapids Adventure,The Lost World,55,1049
6/2/24,12,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,433
6/2/24,12,Magic Potion Spin,Far Far Away,19.166666666666668,165
6/2/24,12,Puss In Boots’ Giant Journey,Far Far Away,15.833333333333334,309
6/2/24,12,Revenge of the Mummy,Ancient Egypt,20,684
6/2/24,12,Sesame Street Spaghetti Space Chase,New York,36.666666666666664,637
6/2/24,12,Shrek 4-D Adventure,Far Far Away,20,723
6/2/24,12,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,77.5,2913
6/2/24,12,Treasure Hunters,Ancient Egypt,40,586
6/2/24,13,Accelerator,Sci-Fi City,13.333333333333334,208
6/2/24,13,Battlestar Galactica: CYLON,Sci-Fi City,30,706
6/2/24,13,Battlestar Galactica: HUMAN,Sci-Fi City,20,397
6/2/24,13,Canopy Flyer,The Lost World,35,435
6/2/24,13,Dino-Soarin,The Lost World,20,197
6/2/24,13,Enchanted Airways,Far Far Away,5,15
6/2/24,13,Jurassic Park Rapids Adventure,The Lost World,66.66666666666667,2907
6/2/24,13,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,156
6/2/24,13,Magic Potion Spin,Far Far Away,20,121
6/2/24,13,Puss In Boots’ Giant Journey,Far Far Away,14.166666666666666,333
6/2/24,13,Revenge of the Mummy,Ancient Egypt,15,525
6/2/24,13,Sesame Street Spaghetti Space Chase,New York,25.416666666666668,342
6/2/24,13,Shrek 4-D Adventure,Far Far Away,20,412
6/2/24,13,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,35.833333333333336,772
6/2/24,13,Treasure Hunters,Ancient Egypt,41.25,780
6/2/24,14,Accelerator,Sci-Fi City,5,53
6/2/24,14,Battlestar Galactica: CYLON,Sci-Fi City,17.5,403
6/2/24,14,Battlestar Galactica: HUMAN,Sci-Fi City,15.833333333333334,495
6/2/24,14,Canopy Flyer,The Lost World,39.166666666666664,882
6/2/24,14,Dino-Soarin,The Lost World,20,449
6/2/24,14,Enchanted Airways,Far Far Away,19.583333333333332,195
6/2/24,14,Jurassic Park Rapids Adventure,The Lost World,23.333333333333332,215
6/2/24,14,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,408
6/2/24,14,Magic Potion Spin,Far Far Away,20.416666666666668,84
6/2/24,14,Puss In Boots’ Giant Journey,Far Far Away,50.833333333333336,1378
6/2/24,14,Revenge of the Mummy,Ancient Egypt,20,594
6/2/24,14,Sesame Street Spaghetti Space Chase,New York,6,27
6/2/24,14,Shrek 4-D Adventure,Far Far Away,20,403
6/2/24,14,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,23.333333333333332,198
6/2/24,14,Treasure Hunters,Ancient Egypt,43.333333333333336,482
6/2/24,15,Accelerator,Sci-Fi City,5,40
6/2/24,15,Battlestar Galactica: CYLON,Sci-Fi City,10.833333333333334,474
6/2/24,15,Battlestar Galactica: HUMAN,Sci-Fi City,9.166666666666666,46
6/2/24,15,Canopy Flyer,The Lost World,42.083333333333336,457
6/2/24,15,Dino-Soarin,The Lost World,28.333333333333332,289
6/2/24,15,Enchanted Airways,Far Far Away,20,621
6/2/24,15,Jurassic Park Rapids Adventure,The Lost World,42.5,1145
6/2/24,15,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,238
6/2/24,15,Magic Potion Spin,Far Far Away,25,226
6/2/24,15,Puss In Boots’ Giant Journey,Far Far Away,60,1250
6/2/24,15,Revenge of the Mummy,Ancient Egypt,30,418
6/2/24,15,Sesame Street Spaghetti Space Chase,New York,10,53
6/2/24,15,Shrek 4-D Adventure,Far Far Away,20,640
6/2/24,15,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,11.666666666666666,387
6/2/24,15,Treasure Hunters,Ancient Egypt,41.666666666666664,453
6/2/24,16,Accelerator,Sci-Fi City,5,51
6/2/24,16,Battlestar Galactica: CYLON,Sci-Fi City,11.25,733
6/2/24,16,Battlestar Galactica: HUMAN,Sci-Fi City,5,66
6/2/24,16,Canopy Flyer,The Lost World,34.166666666666664,566
6/2/24,16,Dino-Soarin,The Lost World,30,381
6/2/24,16,Enchanted Airways,Far Far Away,22.5,747
6/2/24,16,Jurassic Park Rapids Adventure,The Lost World,44.166666666666664,823
6/2/24,16,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,138
6/2/24,16,Magic Potion Spin,Far Far Away,15.833333333333334,84
6/2/24,16,Puss In Boots’ Giant Journey,Far Far Away,41.25,1436
6/2/24,16,Revenge of the Mummy,Ancient Egypt,11.666666666666666,682
6/2/24,16,Sesame Street Spaghetti Space Chase,New York,19.166666666666668,243
6/2/24,16,Shrek 4-D Adventure,Far Far Away,20,483
6/2/24,16,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,8.75,130
6/2/24,16,Treasure Hunters,Ancient Egypt,33.75,579
6/2/24,17,Accelerator,Sci-Fi City,1.25,58
6/2/24,17,Battlestar Galactica: CYLON,Sci-Fi City,5,48
6/2/24,17,Battlestar Galactica: HUMAN,Sci-Fi City,5,16
6/2/24,17,Canopy Flyer,The Lost World,30,302
6/2/24,17,Dino-Soarin,The Lost World,30,470
6/2/24,17,Enchanted Airways,Far Far Away,20.833333333333332,258
6/2/24,17,Jurassic Park Rapids Adventure,The Lost World,9.583333333333334,91
6/2/24,17,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,308
6/2/24,17,Magic Potion Spin,Far Far Away,15,251
6/2/24,17,Puss In Boots’ Giant Journey,Far Far Away,47.083333333333336,1430
6/2/24,17,Revenge of the Mummy,Ancient Egypt,5,114
6/2/24,17,Sesame Street Spaghetti Space Chase,New York,10,26
6/2/24,17,Shrek 4-D Adventure,Far Far Away,20,195
6/2/24,17,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,7.916666666666667,123
6/2/24,17,Treasure Hunters,Ancient Egypt,20,206
6/2/24,18,Accelerator,Sci-Fi City,0,66
6/2/24,18,Battlestar Galactica: CYLON,Sci-Fi City,5,124
6/2/24,18,Battlestar Galactica: HUMAN,Sci-Fi City,5,63
6/2/24,18,Canopy Flyer,The Lost World,20,136
6/2/24,18,Dino-Soarin,The Lost World,20,442
6/2/24,18,Enchanted Airways,Far Far Away,13.75,735
6/2/24,18,Jurassic Park Rapids Adventure,The Lost World,5,33
6/2/24,18,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,154
6/2/24,18,Magic Potion Spin,Far Far Away,7.5,18
6/2/24,18,Puss In Boots’ Giant Journey,Far Far Away,9.090909090909092,65
6/2/24,18,Revenge of the Mummy,Ancient Egypt,5,114
6/2/24,18,Sesame Street Spaghetti Space Chase,New York,7.5,65
6/2/24,18,Shrek 4-D Adventure,Far Far Away,20,655
6/2/24,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,6.666666666666667,73
6/2/24,18,Treasure Hunters,Ancient Egypt,20,183
6/2/24,19,Accelerator,Sci-Fi City,0,46
6/2/24,19,Battlestar Galactica: CYLON,Sci-Fi City,0,126
6/2/24,19,Battlestar Galactica: HUMAN,Sci-Fi City,0,88
6/2/24,19,Canopy Flyer,The Lost World,0,37
6/2/24,19,Dino-Soarin,The Lost World,0,11
6/2/24,19,Enchanted Airways,Far Far Away,0,97
6/2/24,19,Jurassic Park Rapids Adventure,The Lost World,0,29
6/2/24,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,0,48
6/2/24,19,Magic Potion Spin,Far Far Away,0,49
6/2/24,19,Puss In Boots’ Giant Journey,Far Far Away,0,12
6/2/24,19,Revenge of the Mummy,Ancient Egypt,0,78
6/2/24,19,Sesame Street Spaghetti Space Chase,New York,0,14
6/2/24,19,Shrek 4-D Adventure,Far Far Away,0,85
6/2/24,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,0,49
6/2/24,19,Treasure Hunters,Ancient Egypt,0,48
7/2/24,10,Accelerator,Sci-Fi City,5,60
7/2/24,10,Battlestar Galactica: CYLON,Sci-Fi City,5,124
7/2/24,10,Battlestar Galactica: HUMAN,Sci-Fi City,7.5,105
7/2/24,10,Canopy Flyer,The Lost World,6.666666666666667,14
7/2/24,10,Dino-Soarin,The Lost World,5,96
7/2/24,10,Enchanted Airways,Far Far Away,5,133
7/2/24,10,Jurassic Park Rapids Adventure,The Lost World,5,99
7/2/24,10,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,231
7/2/24,10,Magic Potion Spin,Far Far Away,5,40
7/2/24,10,Puss In Boots’ Giant Journey,Far Far Away,5,73
7/2/24,10,Revenge of the Mummy,Ancient Egypt,5,102
7/2/24,10,Sesame Street Spaghetti Space Chase,New York,19.166666666666668,144
7/2/24,10,Shrek 4-D Adventure,Far Far Away,20,304
7/2/24,10,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,25,190
7/2/24,10,Treasure Hunters,Ancient Egypt,12.916666666666666,207
7/2/24,11,Accelerator,Sci-Fi City,5,57
7/2/24,11,Battlestar Galactica: CYLON,Sci-Fi City,5.416666666666667,72
7/2/24,11,Battlestar Galactica: HUMAN,Sci-Fi City,15,324
7/2/24,11,Canopy Flyer,The Lost World,19.583333333333332,226
7/2/24,11,Dino-Soarin,The Lost World,11.666666666666666,483
7/2/24,11,Enchanted Airways,Far Far Away,5,139
7/2/24,11,Jurassic Park Rapids Adventure,The Lost World,10.833333333333334,355
7/2/24,11,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,403
7/2/24,11,Magic Potion Spin,Far Far Away,5,11
7/2/24,11,Puss In Boots’ Giant Journey,Far Far Away,18.333333333333332,117
7/2/24,11,Revenge of the Mummy,Ancient Egypt,17.5,334
7/2/24,11,Sesame Street Spaghetti Space Chase,New York,40,700
7/2/24,11,Shrek 4-D Adventure,Far Far Away,12,580
7/2/24,11,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,50,2182
7/2/24,11,Treasure Hunters,Ancient Egypt,34.166666666666664,767
7/2/24,12,Accelerator,Sci-Fi City,5,31
7/2/24,12,Battlestar Galactica: CYLON,Sci-Fi City,5,111
7/2/24,12,Battlestar Galactica: HUMAN,Sci-Fi City,16.25,199
7/2/24,12,Canopy Flyer,The Lost World,38.63636363636363,392
7/2/24,12,Dino-Soarin,The Lost World,25.833333333333332,136
7/2/24,12,Enchanted Airways,Far Far Away,5,129
7/2/24,12,Jurassic Park Rapids Adventure,The Lost World,22.5,484
7/2/24,12,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,117
7/2/24,12,Magic Potion Spin,Far Far Away,5,25
7/2/24,12,Puss In Boots’ Giant Journey,Far Far Away,18.333333333333332,495
7/2/24,12,Revenge of the Mummy,Ancient Egypt,18.333333333333332,496
7/2/24,12,Sesame Street Spaghetti Space Chase,New York,45,819
7/2/24,12,Shrek 4-D Adventure,Far Far Away,20,325
7/2/24,12,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,50,2193
7/2/24,12,Treasure Hunters,Ancient Egypt,50,542
7/2/24,13,Accelerator,Sci-Fi City,5.416666666666667,65
7/2/24,13,Battlestar Galactica: CYLON,Sci-Fi City,5,148
7/2/24,13,Battlestar Galactica: HUMAN,Sci-Fi City,17.083333333333332,288
7/2/24,13,Canopy Flyer,The Lost World,37.5,805
7/2/24,13,Dino-Soarin,The Lost World,30,391
7/2/24,13,Enchanted Airways,Far Far Away,5,114
7/2/24,13,Jurassic Park Rapids Adventure,The Lost World,30,384
7/2/24,13,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,295
7/2/24,13,Magic Potion Spin,Far Far Away,5,32
7/2/24,13,Puss In Boots’ Giant Journey,Far Far Away,13.75,145
7/2/24,13,Revenge of the Mummy,Ancient Egypt,15,681
7/2/24,13,Sesame Street Spaghetti Space Chase,New York,16.666666666666668,280
7/2/24,13,Shrek 4-D Adventure,Far Far Away,20,666
7/2/24,13,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,20,352
7/2/24,13,Treasure Hunters,Ancient Egypt,50.833333333333336,1008
7/2/24,14,Accelerator,Sci-Fi City,7.083333333333333,69
7/2/24,14,Battlestar Galactica: CYLON,Sci-Fi City,5,61
7/2/24,14,Battlestar Galactica: HUMAN,Sci-Fi City,5,34
7/2/24,14,Canopy Flyer,The Lost World,49.583333333333336,1038
7/2/24,14,Dino-Soarin,The Lost World,30,462
7/2/24,14,Enchanted Airways,Far Far Away,5,30
7/2/24,14,Jurassic Park Rapids Adventure,The Lost World,54.54545454545455,1362
7/2/24,14,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,185
7/2/24,14,Magic Potion Spin,Far Far Away,5,18
7/2/24,14,Puss In Boots’ Giant Journey,Far Far Away,37.5,764
7/2/24,14,Revenge of the Mummy,Ancient Egypt,15,358
7/2/24,14,Sesame Street Spaghetti Space Chase,New York,12.5,198
7/2/24,14,Shrek 4-D Adventure,Far Far Away,20,597
7/2/24,14,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,10,91
7/2/24,14,Treasure Hunters,Ancient Egypt,60,378
7/2/24,15,Accelerator,Sci-Fi City,3.75,37
7/2/24,15,Battlestar Galactica: CYLON,Sci-Fi City,1.6666666666666667,114
7/2/24,15,Battlestar Galactica: HUMAN,Sci-Fi City,5,60
7/2/24,15,Canopy Flyer,The Lost World,42.916666666666664,723
7/2/24,15,Dino-Soarin,The Lost World,30,474
7/2/24,15,Enchanted Airways,Far Far Away,21.25,471
7/2/24,15,Jurassic Park Rapids Adventure,The Lost World,53.333333333333336,1000
7/2/24,15,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,315
7/2/24,15,Magic Potion Spin,Far Far Away,16.666666666666668,85
7/2/24,15,Puss In Boots’ Giant Journey,Far Far Away,51.666666666666664,1314
7/2/24,15,Revenge of the Mummy,Ancient Egypt,7.7272727272727275,19
7/2/24,15,Sesame Street Spaghetti Space Chase,New York,10.833333333333334,258
7/2/24,15,Shrek 4-D Adventure,Far Far Away,20,267
7/2/24,15,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,10,70
7/2/24,15,Treasure Hunters,Ancient Egypt,48.333333333333336,648
7/2/24,16,Accelerator,Sci-Fi City,9.166666666666666,54
7/2/24,16,Battlestar Galactica: CYLON,Sci-Fi City,2.5,64
7/2/24,16,Battlestar Galactica: HUMAN,Sci-Fi City,5,69
7/2/24,16,Canopy Flyer,The Lost World,32.083333333333336,599
7/2/24,16,Dino-Soarin,The Lost World,18.333333333333332,172
7/2/24,16,Enchanted Airways,Far Far Away,25.833333333333332,625
7/2/24,16,Jurassic Park Rapids Adventure,The Lost World,15,265
7/2/24,16,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,135
7/2/24,16,Magic Potion Spin,Far Far Away,25,291
7/2/24,16,Puss In Boots’ Giant Journey,Far Far Away,36.25,574
7/2/24,16,Revenge of the Mummy,Ancient Egypt,5,73
7/2/24,16,Sesame Street Spaghetti Space Chase,New York,13.333333333333334,260
7/2/24,16,Shrek 4-D Adventure,Far Far Away,20,382
7/2/24,16,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,10,60
7/2/24,16,Treasure Hunters,Ancient Egypt,40,733
7/2/24,17,Accelerator,Sci-Fi City,5,37
7/2/24,17,Battlestar Galactica: CYLON,Sci-Fi City,2.5,55
7/2/24,17,Battlestar Galactica: HUMAN,Sci-Fi City,2.5,139
7/2/24,17,Canopy Flyer,The Lost World,20,109
7/2/24,17,Dino-Soarin,The Lost World,5,76
7/2/24,17,Enchanted Airways,Far Far Away,12.5,189
7/2/24,17,Jurassic Park Rapids Adventure,The Lost World,5.416666666666667,78
7/2/24,17,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,490
7/2/24,17,Magic Potion Spin,Far Far Away,25,331
7/2/24,17,Puss In Boots’ Giant Journey,Far Far Away,7.5,82
7/2/24,17,Revenge of the Mummy,Ancient Egypt,5,141
7/2/24,17,Sesame Street Spaghetti Space Chase,New York,5,70
7/2/24,17,Shrek 4-D Adventure,Far Far Away,20,343
7/2/24,17,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,10,76
7/2/24,17,Treasure Hunters,Ancient Egypt,16.25,268
7/2/24,18,Accelerator,Sci-Fi City,5,21
7/2/24,18,Battlestar Galactica: CYLON,Sci-Fi City,2.0833333333333335,55
7/2/24,18,Battlestar Galactica: HUMAN,Sci-Fi City,1.6666666666666667,124
7/2/24,18,Canopy Flyer,The Lost World,5,65
7/2/24,18,Dino-Soarin,The Lost World,2.0833333333333335,85
7/2/24,18,Enchanted Airways,Far Far Away,5.833333333333333,133
7/2/24,18,Jurassic Park Rapids Adventure,The Lost World,1.6666666666666667,26
7/2/24,18,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,490
7/2/24,18,Magic Potion Spin,Far Far Away,23.333333333333332,283
7/2/24,18,Puss In Boots’ Giant Journey,Far Far Away,2.0833333333333335,31
7/2/24,18,Revenge of the Mummy,Ancient Egypt,5,138
7/2/24,18,Sesame Street Spaghetti Space Chase,New York,5,19
7/2/24,18,Shrek 4-D Adventure,Far Far Away,20,520
7/2/24,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,6.666666666666667,67
7/2/24,18,Treasure Hunters,Ancient Egypt,1.6666666666666667,17
7/2/24,19,Accelerator,Sci-Fi City,5,14
7/2/24,19,Battlestar Galactica: CYLON,Sci-Fi City,5,21
7/2/24,19,Battlestar Galactica: HUMAN,Sci-Fi City,5,138
7/2/24,19,Canopy Flyer,The Lost World,15.833333333333334,84
7/2/24,19,Dino-Soarin,The Lost World,5,52
7/2/24,19,Enchanted Airways,Far Far Away,5,91
7/2/24,19,Jurassic Park Rapids Adventure,The Lost World,6.25,34
7/2/24,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,268
7/2/24,19,Magic Potion Spin,Far Far Away,5,25
7/2/24,19,Puss In Boots’ Giant Journey,Far Far Away,15,291
7/2/24,19,Revenge of the Mummy,Ancient Egypt,5,142
7/2/24,19,Sesame Street Spaghetti Space Chase,New York,5,44
7/2/24,19,Shrek 4-D Adventure,Far Far Away,20,157
7/2/24,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5,51
7/2/24,19,Treasure Hunters,Ancient Egypt,9.583333333333334,9
8/2/24,18,Accelerator,Sci-Fi City,5,19
8/2/24,18,Battlestar Galactica: CYLON,Sci-Fi City,5,54
8/2/24,18,Battlestar Galactica: HUMAN,Sci-Fi City,5,48
8/2/24,18,Canopy Flyer,The Lost World,20,226
8/2/24,18,Dino-Soarin,The Lost World,5,52
8/2/24,18,Enchanted Airways,Far Far Away,35,1749
8/2/24,18,Jurassic Park Rapids Adventure,The Lost World,5,56
8/2/24,18,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,260
8/2/24,18,Magic Potion Spin,Far Far Away,15,294
8/2/24,18,Puss In Boots’ Giant Journey,Far Far Away,25,171
8/2/24,18,Revenge of the Mummy,Ancient Egypt,5,91
8/2/24,18,Sesame Street Spaghetti Space Chase,New York,5,68
8/2/24,18,Shrek 4-D Adventure,Far Far Away,20,189
8/2/24,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,0,132
8/2/24,18,Treasure Hunters,Ancient Egypt,26,176
8/2/24,19,Accelerator,Sci-Fi City,5,56
8/2/24,19,Battlestar Galactica: CYLON,Sci-Fi City,5,108
8/2/24,19,Battlestar Galactica: HUMAN,Sci-Fi City,5,21
8/2/24,19,Canopy Flyer,The Lost World,15.909090909090908,177
8/2/24,19,Dino-Soarin,The Lost World,5,94
8/2/24,19,Enchanted Airways,Far Far Away,7.5,16
8/2/24,19,Jurassic Park Rapids Adventure,The Lost World,5,71
8/2/24,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,232
8/2/24,19,Magic Potion Spin,Far Far Away,5,65
